schema_version	canonical_vgp_root	catalog_commit	catalog_sha256	catalog_line	catalog_record_ordinal	scientific_name	taxid	main_accession_version	catalog_link_count	eligible_audited_pair_count	catalog_disposition
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	415	414	Euleptes europaea	460621	GCA_029931775.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	416	415	Eublepharis macularius	481883	GCA_028583425.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	417	416	Dibamus smithi	266055	GCA_046126795.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	418	417	Sphenodon punctatus	8508		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	419	418	Discoglossus pictus	8351	GCA_027410445.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	420	419	Bombina bombina	8345	GCA_027579735.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	421	420	Bombina variegata	8348	GCA_964205295.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	422	421	Rhinophrynus dorsalis	43566	GCA_037306005.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	423	422	Ascaphus truei	8439	GCA_040206685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	424	423	Scutiger boulengeri			0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	425	424	Pelobates fuscus	191477	GCA_036172605.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	426	425	Pelodytes ibericus	233781	GCA_036172795.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	427	426	Spea bombifrons	233779	GCA_027358695.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	428	427	Spea multiplicata	30317		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	429	428	Scaphiopus couchii	85089		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	430	429	Xenopus petersii	288555	GCA_038501925.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	431	430	Eleutherodactylus coqui	57060	GCA_035609145.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	432	431	Hyperolius riggenbachi	752182	GCA_040937935.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	433	432	Rhinoderma darwinii	43563		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	434	433	Bufo bufo	8384	GCA_905171765.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	435	434	Dendropsophus ebraccatus	150705	GCA_027789765.1	1	1	CONTAINS_AUDITED_ELIGIBLE_PAIR
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	436	435	Hyla sarda	327740	GCA_029499605.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	437	436	Ranitomeya imitator	111125	GCA_032444005.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	438	437	Dendrobates auratus	43471		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	439	438	Anomaloglossus baeobatrachus	238106	GCA_048569485.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	440	439	Engystomops pustulosus	76066	GCA_040894005.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	441	440	Leptodactylus fuscus	238119	GCA_031893055.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	442	441	Pseudophryne corroboree	495146	GCA_028390025.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	443	442	Mixophyes fleayi	3061075	GCA_038048845.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	444	443	Telmatobufo venustus	107247		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	445	444	Fejervarya limnocharis	110108		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	446	445	Gastrophryne carolinensis	8429	GCA_027917425.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	447	446	Mantella aurantiaca	43514	GCA_048565345.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	448	447	Rana temporaria	8407	GCA_905171775.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	449	448	Pelophylax lessonae	45623	GCA_965119305.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	450	449	Sooglossus thomasseti	8425		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	451	450	Cryptobranchus alleganiensis	288313		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	452	451	Thorius spilogaster	1380561		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	453	452	Parvimolge townsendi	187954		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	454	453	Necturus punctatus	43532		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	455	454	Ambystoma mexicanum x Ambystoma tigrinum	8296/8305	GCA_040938575.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	456	455	Pleurodeles waltl	8319	GCA_026652325.1	0	0	CATALOG_RELEASED_NO_LINKED_HAPLOTYPE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	457	456	Triturus cristatus	8323	GCA_964204655.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	458	457	Lissotriton vulgaris	8324	GCA_964263255.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	459	458	Lissotriton helveticus	256425	GCA_964261635.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	460	459	Siren intermedia	8341		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	461	460	Rhinatrema bivittatum	194408	GCA_901001135.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	462	461	Microcaecilia unicolor	1415580	GCA_901765095.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	463	462	Geotrypetes seraphini	260995	GCA_902459505.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	464	463	Erpetoichthys calabaricus	27687	GCA_900747795.4	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	465	464	Acipenser ruthenus	7906	GCA_902713425.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	466	465	Acipenser naccarii	42330		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	467	466	Amia calva	7924	GCA_036373705.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	468	467	Lepisosteus oculatus	7918	GCA_040954835.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	469	468	Atractosteus spatula	7917		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	470	469	Megalops cyprinoides	118141	GCA_013368585.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	471	470	Albula vulpes	54909		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	472	471	Notacanthus chemnitzii	143895		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	473	472	Anguilla anguilla	7936	GCA_013347855.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	474	473	Conger conger	82655	GCA_963514075.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	475	474	Hiodon alosoides	54904		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	476	475	Scleropages formosus	113540	GCA_900964775.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	477	476	Denticeps clupeoides	299321	GCA_900700375.2	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	478	477	Alosa sapidissima	34773	GCA_018492685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	479	478	Sprattus sprattus	196075	GCA_963457725.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	480	479	Sardina pilchardus	27697	GCA_963854185.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	481	480	Coilia mystus	286537	GCA_048544225.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	482	481	Alepocephalus australis	443646		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	483	482	Chanos chanos	29144	GCA_902362185.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	484	483	Danio rerio	7955	GCA_944039275.1	3	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	485	484	Phoxinus phoxinus	58324	GCA_949152265.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	486	485	Rutilus rutilus	48668	GCA_951802725.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	487	486	Squalius cephalus	8284	GCA_949319135.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	488	487	Barbus barbus	40830	GCA_936440315.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	489	488	Barbatula barbatula	135647	GCA_947034865.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	490	489	Abramis brama	38527	GCA_963993115.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	491	490	Scardinius erythrophthalmus	58319	GCA_964197995.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	492	491	Leuciscus leuciscus	58325	GCA_965113295.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	493	492	Gobio gobio	27704	GCA_949357685.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	494	493	Carassius carassius	217509	GCA_963082965.1	1	0	LINKS_ACCOUNTED_NONE_AUDITED_ELIGIBLE
vgp-real-scaleout-catalog-v1	/moosefs/erikg/vgp	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	495	494	Cyprinella lutrensis	28791		0	0	CATALOG_UNRELEASED_NO_MAIN_ACCESSION
